Time [msec],x [m],y [m],z [m],Red,Green,Blue
24750,-7.6273,9.4875,30.0867,255,255,255
25000,-7.6623,9.559,30.2685,255,255,255
25250,-7.6949,9.6257,30.4379,255,255,255
25500,-7.7251,9.6874,30.5947,255,255,255
25750,-7.7528,9.744,30.7384,255,255,255
26000,-7.7779,9.7953,30.8688,255,255,255
26250,-7.8003,9.8412,30.9854,255,255,255
26500,-7.8201,9.8815,31.088,255,255,255
26750,-7.837,9.9162,31.1761,255,255,255
27000,-7.8512,9.9451,31.2495,255,255,255
27250,-7.8624,9.9681,31.3079,255,255,255
27500,-7.8706,9.9849,31.3507,255,255,255
27750,-7.8758,9.9956,31.3778,255,255,255
28000,-7.878,9.9999,31.3888,255,255,255
28250,-7.878,10,31.389,255,255,255
28500,-7.878,10,31.389,255,255,255
28750,-7.878,10,31.389,255,255,255
29000,-7.878,10,31.389,255,255,255
29250,-7.878,10,31.389,255,255,255
29500,-7.878,10,31.389,255,255,255
29750,-7.878,10,31.389,255,255,255
30000,-7.878,10,31.389,255,255,255
30250,-7.878,10,31.389,255,255,255
30500,-7.878,10,31.389,255,255,255
30750,-7.878,10,31.389,255,255,255
31000,-7.878,10,31.389,255,255,255
31250,-7.878,10,31.389,255,255,255
31500,-7.878,10,31.389,255,255,255
31750,-7.878,10,31.389,255,255,255
32000,-7.878,10,31.389,255,255,255
32250,-7.878,10,31.389,255,255,255
32500,-7.878,10,31.389,255,255,255
32750,-7.878,10,31.389,255,255,255
33000,-7.878,10,31.389,255,255,255
33250,-7.878,10,31.389,255,255,255
33500,-7.8693,10,31.3875,255,255,255
33750,-7.8376,10,31.3819,255,255,255
34000,-7.786,10,31.3728,255,255,255
34250,-7.7182,10,31.3609,255,255,255
34500,-7.6375,10,31.3467,255,255,255
34750,-7.5474,10,31.3309,255,255,255
35000,-7.4516,10,31.314,255,255,255
35250,-7.3534,10,31.2968,255,255,255
35500,-7.2563,10,31.2797,255,255,255
35750,-7.1639,10,31.2635,255,255,255
36000,-7.0797,10,31.2486,255,255,255
36250,-7.0071,10,31.2359,255,255,255
36500,-6.9497,10,31.2258,255,255,255
36750,-6.911,10,31.219,255,255,255
37000,-6.8944,10,31.2161,255,255,255
37250,-6.894,10,31.216,255,255,255
37500,-6.894,10,31.216,255,255,255
37750,-6.894,10,31.216,255,255,255
38000,-6.894,10,31.216,255,255,255
38250,-6.894,10,31.216,255,255,255
38500,-6.894,10,31.216,255,255,255
38750,-6.894,10,31.216,255,255,255
39000,-6.894,10,31.216,255,255,255
39250,-6.894,10,31.216,255,255,255
39500,-6.894,10,31.216,255,255,255
39750,-6.894,10,31.216,255,255,255
40000,-6.894,10,31.216,255,255,255
40250,-6.894,10,31.216,255,255,255
40500,-6.894,10,31.216,255,255,255
40750,-6.894,10,31.216,255,255,255
41000,-6.894,10,31.216,255,255,255
41250,-6.894,10,31.216,255,255,255
41500,-6.894,10,31.216,255,255,255
41750,-6.894,10,31.216,255,255,255
42000,-6.894,10,31.216,255,255,255
42250,-6.894,10,31.216,255,255,255
42500,-6.894,10,31.216,255,255,255
42750,-6.894,10,31.216,255,255,255
43000,-6.894,10,31.216,255,255,255
43250,-6.894,10,31.216,255,255,255
43500,-6.894,10,31.216,255,255,255
43750,-6.894,10,31.216,255,255,255
44000,-6.8943,10,31.2222,255,255,255
44250,-6.8952,10,31.2457,255,255,255
44500,-6.8969,10,31.2858,255,255,255
44750,-6.8993,10,31.3418,255,255,255
45000,-6.9023,10,31.4129,255,255,255
45250,-6.9058,10,31.4982,255,255,255
45500,-6.91,10,31.597,255,255,255
45750,-6.9146,10,31.7085,255,255,255
46000,-6.9198,10,31.8318,255,255,255
46250,-6.9254,10,31.9661,255,255,255
46500,-6.9315,10,32.1107,255,255,255
46750,-6.938,10,32.2647,255,255,255
47000,-6.9448,10,32.4273,255,255,255
47250,-6.9519,10,32.5977,255,255,255
47500,-6.9594,10,32.7751,255,255,255
47750,-6.967,10,32.9587,255,255,255
48000,-6.975,10,33.1477,255,255,255
48250,-6.9831,10,33.3412,255,255,255
48500,-6.9914,10,33.5385,255,255,255
48750,-6.9998,10,33.7388,255,255,255
49000,-7.0082,10,33.9412,255,255,255
49250,-7.0168,10,34.145,255,255,255
49500,-7.0253,10,34.3493,255,255,255
49750,-7.0339,10,34.5534,255,255,255
50000,-7.0424,10,34.7564,255,255,255
50250,-7.0508,10,34.9575,255,255,255
50500,-7.0592,10,35.1559,255,255,255
50750,-7.0673,10,35.3508,255,255,255
51000,-7.0753,10,35.5414,255,255,255
51250,-7.0831,10,35.7269,255,255,255
51500,-7.0906,10,35.9064,255,255,255
51750,-7.0979,10,36.0793,255,255,255
52000,-7.1048,10,36.2446,255,255,255
52250,-7.1114,10,36.4016,255,255,255
52500,-7.1176,10,36.5494,255,255,255
52750,-7.1233,10,36.6872,255,255,255
53000,-7.1287,10,36.8143,255,255,255
53250,-7.1335,10,36.9299,255,255,255
53500,-7.1378,10,37.033,255,255,255
53750,-7.1416,10,37.123,255,255,255
54000,-7.1448,10,37.199,255,255,255
54250,-7.1474,10,37.2601,255,255,255
54500,-7.1493,10,37.3057,255,255,255
54750,-7.1505,10,37.3348,255,255,255
55000,-7.151,10,37.3467,255,255,255
55250,-7.151,10,37.347,255,255,255
55500,-7.151,10,37.347,255,255,255
55750,-7.151,10,37.347,255,255,255
56000,-7.151,10,37.347,255,255,255
56250,-7.151,10,37.347,255,255,255
56500,-7.151,10,37.347,255,255,255
56750,-7.151,10,37.347,255,255,255
57000,-7.151,10,37.347,255,255,255
57250,-7.151,10,37.347,255,255,255
57500,-7.151,10,37.347,255,255,255
57750,-7.151,10,37.347,255,255,255
58000,-7.151,10,37.347,255,255,255
58250,-7.151,10,37.347,255,255,255
58500,-7.151,10,37.347,255,255,255
58750,-7.151,10,37.347,255,255,255
59000,-7.151,10,37.347,255,255,255
59250,-7.151,10,37.347,255,255,255
59500,-7.151,10,37.347,255,255,255
59750,-7.151,10,37.347,255,255,255
60000,-7.151,10,37.347,255,255,255
60250,-7.151,10,37.347,255,255,255
60500,-7.1533,10,37.3557,255,255,255
60750,-7.1621,10,37.3885,255,255,255
61000,-7.1773,10,37.4449,255,255,255
61250,-7.1985,10,37.5239,255,255,255
61500,-7.2255,10,37.6243,255,255,255
61750,-7.2579,10,37.7454,255,255,255
62000,-7.2957,10,37.886,255,255,255
62250,-7.3384,10,38.0451,255,255,255
62500,-7.3858,10,38.2219,255,255,255
62750,-7.4377,10,38.4152,255,255,255
63000,-7.4938,10,38.624,255,255,255
63250,-7.5538,10,38.8475,255,255,255
63500,-7.6174,10,39.0846,255,255,255
63750,-7.6845,10,39.3342,255,255,255
64000,-7.7546,10,39.5955,255,255,255
64250,-7.8276,10,39.8674,255,255,255
64500,-7.9031,10,40.1489,255,255,255
64750,-7.981,10,40.439,255,255,255
65000,-8.0609,10,40.7367,255,255,255
65250,-8.1427,10,41.0411,255,255,255
65500,-8.2259,10,41.3511,255,255,255
65750,-8.3103,10,41.6657,255,255,255
66000,-8.3958,10,41.984,255,255,255
66250,-8.4819,10,42.305,255,255,255
66500,-8.5685,10,42.6276,255,255,255
66750,-8.6553,10,42.9508,255,255,255
67000,-8.742,10,43.2738,255,255,255
67250,-8.8283,10,43.5954,255,255,255
67500,-8.9141,10,43.9147,255,255,255
67750,-8.9989,10,44.2307,255,255,255
68000,-9.0825,10,44.5423,255,255,255
68250,-9.1648,10,44.8487,255,255,255
68500,-9.2453,10,45.1488,255,255,255
68750,-9.3239,10,45.4416,255,255,255
69000,-9.4003,10,45.7261,255,255,255
69250,-9.4742,10,46.0013,255,255,255
69500,-9.5453,10,46.2662,255,255,255
69750,-9.6134,10,46.5199,255,255,255
70000,-9.6782,10,46.7613,255,255,255
70250,-9.7395,10,46.9894,255,255,255
70500,-9.7969,10,47.2033,255,255,255
70750,-9.8502,10,47.402,255,255,255
71000,-9.8992,10,47.5844,255,255,255
71250,-9.9435,10,47.7496,255,255,255
71500,-9.9829,10,47.8965,255,255,255
71750,-10.0172,10,48.0242,255,255,255
72000,-10.0461,10,48.1317,255,255,255
72250,-10.0693,10,48.218,255,255,255
72500,-10.0865,10,48.2821,255,255,255
72750,-10.0974,10,48.323,255,255,255
73000,-10.1019,10,48.3396,255,255,255
73250,-10.102,10,48.34,255,255,255
73500,-10.102,10,48.34,255,255,255
73750,-10.102,10,48.34,255,255,255
74000,-10.102,10,48.34,255,255,255
74250,-10.102,10,48.34,255,255,255
74500,-10.102,10,48.34,255,255,255
74750,-10.102,10,48.34,255,255,255
75000,-10.102,10,48.34,255,255,255
75250,-10.102,10,48.34,255,255,255
75500,-10.102,10,48.34,255,255,255
75750,-10.102,10,48.34,255,255,255
76000,-10.102,10,48.34,255,255,255
76250,-10.102,10,48.34,255,255,255
76500,-10.102,10,48.34,255,255,255
76750,-10.102,10,48.34,255,255,255
77000,-10.102,10,48.34,255,255,255
77250,-10.102,10,48.34,255,255,255
77500,-10.102,10,48.34,255,255,255
77750,-10.102,10,48.34,255,255,255
78000,-10.102,10,48.34,255,255,255
78250,-10.102,10,48.34,255,255,255
78500,-10.102,10,48.34,255,255,255
78750,-10.102,10,48.34,255,255,255
79000,-10.102,10,48.34,255,255,255
79250,-10.0983,10,48.326,255,255,255
79500,-10.0844,10,48.2731,255,255,255
79750,-10.0604,10,48.1823,255,255,255
80000,-10.0269,10,48.0551,255,255,255
80250,-9.9841,10,47.8931,255,255,255
80500,-9.9326,10,47.6979,255,255,255
80750,-9.8726,10,47.471,255,255,255
81000,-9.8047,10,47.214,255,255,255
81250,-9.7292,10,46.9285,255,255,255
81500,-9.6466,10,46.6161,255,255,255
81750,-9.5572,10,46.2782,255,255,255
82000,-9.4614,10,45.9165,255,255,255
82250,-9.3596,10,45.5326,255,255,255
82500,-9.2527,10,45.1291,255,255,255
82750,-9.1418,10,44.7105,255,255,255
83000,-9.0275,10,44.279,255,255,255
83250,-8.9104,10,43.837,255,255,255
83500,-8.7912,10,43.3869,255,255,255
83750,-8.6705,10,42.931,255,255,255
84000,-8.5489,10,42.4718,255,255,255
84250,-8.4271,10,42.0116,255,255,255
84500,-8.3057,10,41.5526,255,255,255
84750,-8.1852,10,41.0974,255,255,255
85000,-8.0663,10,40.6483,255,255,255
85250,-7.9497,10,40.2076,255,255,255
85500,-7.836,10,39.7777,255,255,255
85750,-7.7258,10,39.361,255,255,255
86000,-7.6196,10,38.9598,255,255,255
86250,-7.5182,10,38.5765,255,255,255
86500,-7.4222,10,38.2134,255,255,255
86750,-7.3322,10,37.873,255,255,255
87000,-7.2487,10,37.5575,255,255,255
87250,-7.1725,10,37.2694,255,255,255
87500,-7.1042,10,37.0109,255,255,255
87750,-7.0443,10,36.7846,255,255,255
88000,-6.9936,10,36.5927,255,255,255
88250,-6.9526,10,36.4376,255,255,255
88500,-6.9219,10,36.3216,255,255,255
88750,-6.9022,10,36.2472,255,255,255
89000,-6.8942,10,36.2167,255,255,255
89250,-6.894,10,36.216,255,255,255
89500,-6.894,10,36.216,255,255,255
89750,-6.894,10,36.216,255,255,255
90000,-6.894,10,36.216,255,255,255
90250,-6.894,10,36.216,255,255,255
90500,-6.8822,10,36.2194,255,255,255
90750,-6.8371,10,36.2324,255,255,255
91000,-6.7587,10,36.2549,255,255,255
91250,-6.6475,10,36.2867,255,255,255
91500,-6.5039,10,36.3275,255,255,255
91750,-6.3285,10,36.3771,255,255,255
92000,-6.1217,10,36.4352,255,255,255
92250,-5.884,10,36.5016,255,255,255
92500,-5.616,10,36.5761,255,255,255
92750,-5.318,10,36.6584,255,255,255
93000,-4.9905,10,36.7483,255,255,255
93250,-4.6342,10,36.8456,255,255,255
93500,-4.2493,10,36.95,255,255,255
93750,-3.8365,10,37.0612,255,255,255
94000,-3.3962,10,37.1791,255,255,255
94250,-2.9289,10,37.3034,255,255,255
94500,-2.4351,10,37.4338,255,255,255
94750,-1.9152,10,37.5702,255,255,255
95000,-1.3698,10,37.7122,255,255,255
95250,-0.7993,10,37.8597,255,255,255
95500,-0.2043,10,38.0122,255,255,255
95750,0.4144,10,38.169,255,255,255
96000,1.0558,10,38.3297,255,255,255
96250,1.7193,10,38.4939,255,255,255
96500,2.4039,10,38.6614,255,255,255
96750,3.1088,10,38.8316,255,255,255
97000,3.8332,10,39.0043,255,255,255
97250,4.5762,10,39.1791,255,255,255
97500,5.3371,10,39.3556,255,255,255
97750,6.1149,10,39.5335,255,255,255
98000,6.9088,10,39.7124,255,255,255
98250,7.7181,10,39.8918,255,255,255
98500,8.5418,10,40.0715,255,255,255
98750,9.3792,10,40.2511,255,255,255
99000,10.2294,10,40.4302,255,255,255
99250,11.0916,10,40.6085,255,255,255
99500,11.9649,10,40.7855,255,255,255
99750,12.8484,10,40.961,255,255,255
100000,13.7415,10,41.1345,255,255,255
100250,14.6432,10,41.3057,255,255,255
100500,15.5527,10,41.4742,255,255,255
100750,16.4692,10,41.6396,255,255,255
101000,17.3918,10,41.8016,255,255,255
101250,18.3197,10,41.9598,255,255,255
101500,19.2517,10,42.1138,255,255,255
101750,20.1865,10,42.263,255,255,255
102000,21.1229,10,42.4075,255,255,255
102250,22.0597,10,42.5473,255,255,255
102500,22.9958,10,42.6823,255,255,255
102750,23.9302,10,42.8126,255,255,255
103000,24.8616,10,42.9381,255,255,255
103250,25.789,10,43.0588,255,255,255
103500,26.7112,10,43.1746,255,255,255
103750,27.6272,10,43.2857,255,255,255
104000,28.5358,10,43.3919,255,255,255
104250,29.4358,10,43.4932,255,255,255
104500,30.3263,10,43.5897,255,255,255
104750,31.2059,10,43.6813,255,255,255
105000,32.0737,10,43.7679,255,255,255
105250,32.9285,10,43.8497,255,255,255
105500,33.7692,10,43.9264,255,255,255
105750,34.5946,10,43.9983,255,255,255
106000,35.4037,10,44.0652,255,255,255
106250,36.1952,10,44.127,255,255,255
106500,36.9682,10,44.1839,255,255,255
106750,37.7215,10,44.2358,255,255,255
107000,38.4537,10,44.283,255,255,255
107250,39.1634,10,44.3262,255,255,255
107500,39.8499,10,44.3658,255,255,255
107750,40.512,10,44.4017,255,255,255
108000,41.149,10,44.4343,255,255,255
108250,41.7599,10,44.4636,255,255,255
108500,42.3438,10,44.4899,255,255,255
108750,42.8998,10,44.5133,255,255,255
109000,43.427,10,44.5339,255,255,255
109250,43.9244,10,44.552,255,255,255
109500,44.3912,10,44.5677,255,255,255
109750,44.8265,10,44.5812,255,255,255
110000,45.2293,10,44.5926,255,255,255
110250,45.5988,10,44.6021,255,255,255
110500,45.934,10,44.61,255,255,255
110750,46.234,10,44.6162,255,255,255
111000,46.4979,10,44.6211,255,255,255
111250,46.7248,10,44.6248,255,255,255
111500,46.9138,10,44.6275,255,255,255
111750,47.064,10,44.6292,255,255,255
112000,47.1744,10,44.6303,255,255,255
112250,47.2442,10,44.6308,255,255,255
112500,47.2724,10,44.631,255,255,255
112750,47.273,10,44.631,255,255,255
113000,47.273,10,44.631,255,255,255
113250,47.273,10,44.631,255,255,255
113500,47.273,10,44.631,255,255,255
113750,47.273,10,44.631,255,255,255
114000,47.273,10,44.631,255,255,255
114250,47.273,10,44.631,255,255,255
114500,47.273,10,44.631,255,255,255
114750,47.273,10,44.631,255,255,255
115000,47.273,10,44.423,255,255,255
115250,47.273,10,44.1234,255,255,255
115500,47.273,10,43.7088,255,255,255
115750,47.273,10,43.2239,255,255,255
116000,47.273,10,42.7154,255,255,255
116250,47.344,10.0142,42.2661,255,255,255
116500,47.4585,10.037,41.9345,255,255,255
116750,47.3368,10.0127,41.6719,255,255,255
117000,46.9186,9.9293,41.4292,255,255,255
117250,46.4926,9.8443,41.1867,255,255,255
117500,46.0374,9.7539,40.9276,255,255,255
117750,45.5764,9.6624,40.6651,255,255,255
118000,44.8026,9.5089,40.2241,255,255,255
118250,43.9656,9.3429,39.7471,255,255,255
118500,43.1286,9.1769,39.2701,255,255,255
118750,42.2916,9.0109,38.7931,255,255,255
119000,41.4556,8.8425,38.3186,255,255,255
119250,40.6186,8.676,37.8421,255,255,255
119500,39.7816,8.5095,37.3656,255,255,255
119750,38.9446,8.343,36.8891,255,255,255
120000,38.1076,8.1765,36.4126,255,255,255
120250,37.2706,8.01,35.9361,255,255,255
120500,36.4336,7.8435,35.4596,255,255,255
120750,35.5966,7.677,34.9831,255,255,255
121000,34.7606,7.5115,34.5055,255,255,255
121250,33.9237,7.345,34.029,255,255,255
121500,33.0867,7.1785,33.5525,255,255,255
121750,32.2498,7.012,33.0759,255,255,255
122000,31.4129,6.8455,32.5993,255,255,255
122250,30.5761,6.679,32.1226,255,255,255
122500,29.7393,6.5126,31.646,255,255,255
122750,28.9025,6.3461,31.1693,255,255,255
123000,28.0657,6.1796,30.6926,255,255,255
123250,27.229,6.0131,30.2158,255,255,255
123500,26.3923,5.8467,29.7391,255,255,255
123750,25.5556,5.6802,29.2623,255,255,255
124000,24.719,5.5138,28.7855,255,255,255
124250,23.8823,5.3473,28.3087,255,255,255
124500,23.0458,5.1809,27.8318,255,255,255
124750,22.2092,5.0144,27.3549,255,255,255
125000,21.3727,4.848,26.878,255,255,255
125250,20.5362,4.6815,26.4011,255,255,255
125500,19.6997,4.5151,25.9241,255,255,255
125750,18.8632,4.3487,25.4471,255,255,255
126000,18.0268,4.1822,24.9701,255,255,255
126250,17.1904,4.0158,24.4931,255,255,255
126500,16.3541,3.8494,24.016,255,255,255
126750,15.5177,3.683,23.539,255,255,255
127000,14.6814,3.5166,23.0619,255,255,255
127250,13.8451,3.3502,22.5847,255,255,255
127500,13.0089,3.1838,22.1076,255,255,255
127750,12.1727,3.0174,21.6304,255,255,255
128000,11.3365,2.851,21.1532,255,255,255
128250,10.4916,2.6835,20.6836,255,255,255
128500,9.6546,2.517,20.2071,255,255,255
128750,8.8176,2.3505,19.7306,255,255,255
129000,7.9806,2.184,19.2541,255,255,255
129250,7.1436,2.0175,18.7776,255,255,255
129500,6.3066,1.851,18.3011,255,255,255
129750,5.4696,1.6845,17.8246,255,255,255
130000,4.6326,1.518,17.3481,255,255,255
130250,3.7956,1.3515,16.8716,255,255,255
130500,2.9586,1.185,16.3951,255,255,255
130750,2.1226,1.0185,15.9171,255,255,255
131000,1.2856,0.852,15.4401,255,255,255
131250,0.4486,0.6855,14.9631,255,255,255
131500,-0.3874,0.5195,14.4876,255,255,255
131750,-1.2244,0.353,14.0111,255,255,255
132000,-1.7053,0.2576,13.7376,255,255,255
132250,-2.1143,0.1766,13.5051,255,255,255
132500,-2.5229,0.0952,13.2721,255,255,255
132750,-2.9314,0.0137,13.0391,255,255,255
133000,-3,0,12.792,255,255,255
133250,-3,0,12.542,255,255,255
133500,-3,0,12.1973,255,255,255
133750,-3,0,11.6617,255,255,255
134000,-3,0,11.0712,255,255,255
134250,-3,0,10.5664,255,255,255
134500,-3,0,10.2404,255,255,255
134750,-3,0,10.0358,255,255,255
135000,-3,0,9.896,255,255,255
135250,-3,0,9.771,255,255,255
135500,-3,0,9.646,255,255,255
135750,-3,0,9.521,255,255,255
136000,-3,0,9.396,255,255,255
136250,-3,0,9.271,255,255,255
136500,-3,0,9.146,255,255,255
136750,-3,0,9.021,255,255,255
137000,-3,0,8.896,255,255,255
137250,-3,0,8.771,255,255,255
137500,-3,0,8.646,255,255,255
137750,-3,0,8.521,255,255,255
138000,-3,0,8.396,255,255,255
138250,-3,0,8.271,255,255,255
138500,-3,0,8.146,255,255,255
138750,-3,0,8.021,255,255,255
139000,-3,0,7.896,255,255,255
139250,-3,0,7.771,255,255,255
139500,-3,0,7.646,255,255,255
139750,-3,0,7.521,255,255,255
140000,-3,0,7.396,255,255,255
140250,-3,0,7.271,255,255,255
140500,-3,0,7.146,255,255,255
140750,-3,0,7.021,255,255,255
141000,-3,0,6.896,255,255,255
141250,-3,0,6.771,255,255,255
141500,-3,0,6.646,255,255,255
141750,-3,0,6.521,255,255,255
142000,-3,0,6.396,255,255,255
142250,-3,0,6.271,255,255,255
142500,-3,0,6.146,255,255,255
142750,-3,0,6.021,255,255,255
143000,-3,0,5.896,255,255,255
143250,-3,0,5.771,255,255,255
143500,-3,0,5.646,255,255,255
143750,-3,0,5.521,255,255,255
144000,-3,0,5.396,255,255,255
144250,-3,0,5.271,255,255,255
144500,-3,0,5.146,255,255,255
144750,-3,0,5.021,255,255,255
145000,-3,0,4.896,255,255,255
145250,-3,0,4.771,255,255,255
145500,-3,0,4.646,255,255,255
145750,-3,0,4.521,255,255,255
146000,-3,0,4.396,255,255,255
146250,-3,0,4.271,255,255,255
146500,-3,0,4.146,255,255,255
146750,-3,0,4.021,255,255,255
147000,-3,0,3.896,255,255,255
147250,-3,0,3.771,255,255,255
147500,-3,0,3.646,255,255,255
147750,-3,0,3.521,255,255,255
148000,-3,0,3.396,255,255,255
148250,-3,0,3.271,255,255,255
148500,-3,0,3.146,255,255,255
148750,-3,0,3.021,255,255,255
149000,-3,0,2.896,255,255,255
149250,-3,0,2.771,255,255,255
149500,-3,0,2.646,255,255,255
149750,-3,0,2.521,255,255,255
150000,-3,0,2.396,255,255,255
150250,-3,0,2.271,255,255,255
150500,-3,0,2.146,255,255,255
150750,-3,0,2.021,255,255,255
151000,-3,0,1.896,255,255,255
151250,-3,0,1.771,255,255,255
151500,-3,0,1.646,255,255,255
151750,-3,0,1.521,255,255,255
152000,-3,0,1.396,255,255,255
152250,-3,0,1.271,255,255,255
152500,-3,0,1.146,255,255,255
152750,-3,0,1.021,255,255,255
153000,-3,0,0.896,255,255,255
153250,-3,0,0.771,255,255,255
153500,-3,0,0.646,255,255,255
153750,-3,0,0.521,255,255,255
154000,-3,0,0.396,255,255,255
154250,-3,0,0.271,255,255,255
154500,-3,0,0.146,255,255,255
154750,-3,0,0.021,255,255,255
155000,-3,0,0,255,255,255
155250,-3,0,0,255,255,255
155500,-3,0,0,255,255,255
155750,-3,0,0,255,255,255
156000,-3,0,0,255,255,255
156250,-3,0,0,255,255,255
156500,-3,0,0,255,255,255
156750,-3,0,0,255,255,255
157000,-3,0,0,255,255,255
157250,-3,0,0,255,255,255
157500,-3,0,0,255,255,255
157750,-3,0,0,255,255,255
158000,-3,0,0,255,255,255
158250,-3,0,0,255,255,255
158500,-3,0,0,255,255,255
158750,-3,0,0,255,255,255
159000,-3,0,0,255,255,255
159250,-3,0,0,255,255,255
159500,-3,0,0,255,255,255
159750,-3,0,0,255,255,255
160000,-3,0,0,255,255,255
160250,-3,0,0,255,255,255
